Time,action,price,stop_loss,take_profit,balance
06/04/2022 00:00,exit,45012.0,19525.41816054781,,
06/04/2022 06:00,sell,45263.7,44976.57857142857,45837.94285714286,19812.539589119242
06/04/2022 06:00,exit,45263.7,19812.539589119242,,
06/04/2022 10:00,sell,45160.8,44871.985714285714,45738.42857142858,20101.35387483353
06/04/2022 10:00,exit,45160.8,20101.35387483353,,
06/04/2022 13:30,sell,44554.7,43813.93571428571,46036.22857142857,20842.118160547816
06/04/2022 13:30,exit,44554.7,20842.118160547816,,
07/04/2022 09:00,sell,43341.5,42848.235714285714,44328.02857142857,21335.3824462621
07/04/2022 09:00,exit,43341.5,21335.3824462621,,
07/04/2022 16:45,buy,43525.5,42771.77142857143,45032.957142857136,20908.67479733686
08/04/2022 18:00,exit,42562.9,19946.07479733686,,
10/04/2022 02:45,buy,42794.7,42553.178571428565,43277.74285714286,19704.553368765428
10/04/2022 09:00,exit,42542.5,19452.35336876543,,
10/04/2022 11:45,buy,42657.5,42453.328571428574,43065.84285714285,19248.181940194005
10/04/2022 17:30,exit,43168.4,19759.081940194006,,
12/04/2022 12:30,buy,40497.3,39933.34285714286,41625.21428571429,19363.900301390127
12/04/2022 14:15,exit,39804.7,18671.30030139012,,
12/04/2022 19:45,sell,39300.0,38772.94285714286,40354.114285714284,19198.357444247264
12/04/2022 19:45,exit,39300.0,19198.357444247264,,
13/04/2022 02:30,buy,40033.8,39474.19285714286,41153.01428571429,18814.39029536232
13/04/2022 15:15,exit,41272.5,20053.090295362315,,
14/04/2022 07:15,buy,41227.5,41009.1,41664.3,19834.690295362314
14/04/2022 09:15,exit,41004.5,19611.690295362314,,
14/04/2022 13:30,sell,40728.8,40291.14285714286,41604.114285714284,20049.347438219454
14/04/2022 13:30,exit,40728.8,20049.347438219454,,
15/04/2022 00:30,sell,39798.4,39491.52142857143,40412.15714285714,20356.226009648024
15/04/2022 00:30,exit,39798.4,20356.226009648024,,
15/04/2022 03:00,buy,40039.2,39725.1,40667.399999999994,20042.126009648026
17/04/2022 23:15,exit,39615.3,19618.22600964803,,
18/04/2022 16:00,sell,39050.6,38589.88571428571,39972.02857142858,20078.94029536232
